chunk_uid,source,page,chunk_id,text_length
Young_Statistical_2025.pdf::p363::c1,Young_Statistical_2025.pdf,363,1,151
Young_Statistical_2025.pdf::p364::c0,Young_Statistical_2025.pdf,364,0,770
Young_Statistical_2025.pdf::p365::c0,Young_Statistical_2025.pdf,365,0,663
Young_Statistical_2025.pdf::p366::c0,Young_Statistical_2025.pdf,366,0,620
Young_Statistical_2025.pdf::p367::c0,Young_Statistical_2025.pdf,367,0,898
Young_Statistical_2025.pdf::p367::c1,Young_Statistical_2025.pdf,367,1,303
Young_Statistical_2025.pdf::p368::c0,Young_Statistical_2025.pdf,368,0,523
Young_Statistical_2025.pdf::p369::c0,Young_Statistical_2025.pdf,369,0,891
Young_Statistical_2025.pdf::p369::c1,Young_Statistical_2025.pdf,369,1,314
Young_Statistical_2025.pdf::p370::c0,Young_Statistical_2025.pdf,370,0,899
Young_Statistical_2025.pdf::p370::c1,Young_Statistical_2025.pdf,370,1,251
Young_Statistical_2025.pdf::p371::c0,Young_Statistical_2025.pdf,371,0,886
Young_Statistical_2025.pdf::p371::c1,Young_Statistical_2025.pdf,371,1,279
Young_Statistical_2025.pdf::p372::c0,Young_Statistical_2025.pdf,372,0,897
Young_Statistical_2025.pdf::p372::c1,Young_Statistical_2025.pdf,372,1,242
Young_Statistical_2025.pdf::p373::c0,Young_Statistical_2025.pdf,373,0,900
Young_Statistical_2025.pdf::p373::c1,Young_Statistical_2025.pdf,373,1,258
Young_Statistical_2025.pdf::p374::c0,Young_Statistical_2025.pdf,374,0,895
Young_Statistical_2025.pdf::p374::c1,Young_Statistical_2025.pdf,374,1,230
Young_Statistical_2025.pdf::p375::c0,Young_Statistical_2025.pdf,375,0,638
Young_Statistical_2025.pdf::p376::c0,Young_Statistical_2025.pdf,376,0,879
Young_Statistical_2025.pdf::p376::c1,Young_Statistical_2025.pdf,376,1,294
Young_Statistical_2025.pdf::p377::c0,Young_Statistical_2025.pdf,377,0,891
Young_Statistical_2025.pdf::p377::c1,Young_Statistical_2025.pdf,377,1,276
Young_Statistical_2025.pdf::p378::c0,Young_Statistical_2025.pdf,378,0,886
Young_Statistical_2025.pdf::p378::c1,Young_Statistical_2025.pdf,378,1,472
Young_Statistical_2025.pdf::p379::c0,Young_Statistical_2025.pdf,379,0,895
Young_Statistical_2025.pdf::p379::c1,Young_Statistical_2025.pdf,379,1,273
Young_Statistical_2025.pdf::p380::c0,Young_Statistical_2025.pdf,380,0,892
Young_Statistical_2025.pdf::p380::c1,Young_Statistical_2025.pdf,380,1,359
Young_Statistical_2025.pdf::p381::c0,Young_Statistical_2025.pdf,381,0,897
Young_Statistical_2025.pdf::p381::c1,Young_Statistical_2025.pdf,381,1,185
Young_Statistical_2025.pdf::p382::c0,Young_Statistical_2025.pdf,382,0,864
Young_Statistical_2025.pdf::p382::c1,Young_Statistical_2025.pdf,382,1,482
Young_Statistical_2025.pdf::p383::c0,Young_Statistical_2025.pdf,383,0,851
Young_Statistical_2025.pdf::p383::c1,Young_Statistical_2025.pdf,383,1,352
Young_Statistical_2025.pdf::p384::c0,Young_Statistical_2025.pdf,384,0,834
Young_Statistical_2025.pdf::p384::c1,Young_Statistical_2025.pdf,384,1,196
Young_Statistical_2025.pdf::p385::c0,Young_Statistical_2025.pdf,385,0,816
Young_Statistical_2025.pdf::p385::c1,Young_Statistical_2025.pdf,385,1,496
Young_Statistical_2025.pdf::p386::c0,Young_Statistical_2025.pdf,386,0,871
Young_Statistical_2025.pdf::p387::c0,Young_Statistical_2025.pdf,387,0,781
Young_Statistical_2025.pdf::p389::c0,Young_Statistical_2025.pdf,389,0,749
Young_Statistical_2025.pdf::p390::c0,Young_Statistical_2025.pdf,390,0,879
Young_Statistical_2025.pdf::p391::c0,Young_Statistical_2025.pdf,391,0,580
Young_Statistical_2025.pdf::p392::c0,Young_Statistical_2025.pdf,392,0,359
